id,date,user,pc,activity
{O6S1-B1YS95QJ-9726WMWA},01/25/2011 11:48:55,AJF0370,PC-8651,Disconnect
{B0A1-D8JT15PA-0802XRWZ},01/25/2011 12:00:07,BJP0134,PC-0898,Connect
{S7Q8-E5MQ99OV-1726QPCL},01/25/2011 12:00:58,BAL0044,PC-9227,Connect
{G6F5-D0UV76PV-8410GDFH},01/25/2011 12:01:00,BAL0044,PC-9227,Disconnect
{S1P4-Q5NC76PD-3379FHZO},01/25/2011 12:03:28,BJP0134,PC-0898,Disconnect
{E0J1-Z8JH68EP-8773XAWA},01/25/2011 12:09:55,BJM0111,PC-6866,Disconnect
{X9W5-I4PA33TR-4616QGKP},01/25/2011 12:13:20,AVM0947,PC-0285,Connect
{W2M8-C8GT90IE-3026KBPH},01/25/2011 12:15:15,BJM0111,PC-6866,Connect
{F4K7-X9UJ31IE-8955OJFC},01/25/2011 12:22:48,BJP0134,PC-0898,Connect
{G4U7-I1EO13VW-6277ZZKG},01/25/2011 12:28:01,BJP0134,PC-0898,Disconnect
{M4H6-N5RG46ZE-6847MPIY},01/25/2011 12:30:50,BJM0111,PC-6866,Disconnect
{D8X8-W7GT70AQ-5585YIHU},01/25/2011 12:31:58,AJF0370,PC-8651,Connect
{A7D2-C2BL11RN-0109UQIS},01/25/2011 12:34:22,AVM0947,PC-0285,Disconnect
{Q2K0-N6LE72MY-5740RXHU},01/25/2011 12:36:07,AJN0607,PC-8303,Connect
{N2I7-M5LF58TZ-4038XAKU},01/25/2011 12:36:15,BAL0044,PC-5179,Connect
{P9M0-K2NN58XE-3528RULQ},01/25/2011 12:38:35,BJM0111,PC-6866,Connect
{W0H5-F5SO13LE-1936YSVX},01/25/2011 12:43:47,AJF0370,PC-8651,Disconnect
{H6T7-Z0CP17JT-4346SBSX},01/25/2011 12:45:58,BJP0134,PC-0898,Connect
{X7G0-F0DL20FU-2867JCNA},01/25/2011 12:46:17,AVM0947,PC-0285,Connect
{L6I0-X3GB21OV-2608LIFP},01/25/2011 12:47:11,AJF0370,PC-8651,Connect
{A1O9-N6SX74EN-6201RKWG},01/25/2011 12:48:59,BJM0111,PC-6866,Disconnect
{Z7A0-S4WE64TP-1419RDMC},01/25/2011 12:57:16,AJF0370,PC-8651,Disconnect
{B1R2-F7NB51ZO-2341NMLS},01/25/2011 13:01:16,AVM0947,PC-0285,Disconnect
{N1Z5-H2FJ30WN-1697ZWHF},01/25/2011 13:05:02,AJN0607,PC-8303,Disconnect
{N2N3-R8JM11AR-5437LBXF},01/25/2011 13:08:43,AJF0370,PC-8651,Connect
{F6Y2-G9ON57KB-9093YSDN},01/25/2011 13:11:45,AVM0947,PC-0285,Connect
{B3Q4-A3ZQ21UN-7585RXNF},01/25/2011 13:12:01,BAL0044,PC-5179,Disconnect
{P4J0-N6YX66QH-0702DWZZ},01/25/2011 13:14:00,AIP0982,PC-3733,Connect
{K4F6-K6AY95VF-3601LEQL},01/25/2011 13:17:33,AIP0982,PC-3733,Disconnect
{Z5Y4-T0DZ35BD-3794KMOW},01/25/2011 13:30:25,AJF0370,PC-8651,Disconnect
{K0I4-Q3TC22OD-8253PYUH},01/25/2011 13:40:20,AJH0175,PC-3815,Connect
{D5O1-C0IL85YT-7125MPYT},01/25/2011 13:48:18,BJP0134,PC-0898,Disconnect
{S1P3-W9ZO27HU-4925KMPU},01/25/2011 13:51:04,AVM0947,PC-0285,Disconnect
{D1W3-P6QA17EF-5361GRTN},01/25/2011 14:10:05,AHM0410,PC-3686,Connect
{U6V0-I9QZ79YB-3038XDNT},01/25/2011 14:17:25,AJH0175,PC-3815,Disconnect
{V4P8-W9HX29JY-5019PJLR},01/25/2011 14:19:09,AHM0410,PC-3686,Disconnect
{B4L6-K1XA19IN-4158RNLH},01/25/2011 14:24:10,AJF0370,PC-8651,Connect
{P2Y4-Y5SP09LS-7476VXZR},01/25/2011 14:27:34,BJM0111,PC-6866,Connect
{H9C1-F6SP83SM-5370QDAW},01/25/2011 14:28:45,AJN0607,PC-8303,Connect
{A1N4-W3YA34MM-4141XWEW},01/25/2011 14:31:44,BJM0111,PC-6866,Disconnect
{A2V5-I0IH20ZT-4209REMZ},01/25/2011 14:35:08,AJF0370,PC-8651,Disconnect
{I4R6-Y2DW19DM-8087ZSHK},01/25/2011 14:48:16,AJN0607,PC-8303,Disconnect
{K8L3-X7GH98KK-1954NXWM},01/25/2011 14:49:50,BJP0134,PC-0898,Connect
{D3W8-H5LA59XZ-7293PRKE},01/25/2011 14:59:29,BJP0134,PC-0898,Disconnect
{R3B8-S2JM34AR-9020FZJJ},01/25/2011 15:00:31,AJF0370,PC-8651,Connect
{G1F4-Y0WU70HL-9016SQXH},01/25/2011 15:01:57,AJF0370,PC-8651,Disconnect
{B5V7-G4BJ95BI-9163VXDS},01/25/2011 15:08:54,BDI0533,PC-5883,Connect
{X5C3-A5UR86KS-5994WAGT},01/25/2011 15:09:09,AVM0947,PC-0285,Connect
{A9D9-G6ZH60VG-6424EAOX},01/25/2011 15:11:24,BDI0533,PC-5883,Disconnect
{Q3A2-J4ZB96MJ-6403QZVS},01/25/2011 15:14:30,AHD0848,PC-7751,Connect
{G1U4-T0NE97RU-2479CKZA},01/25/2011 15:25:46,BJP0134,PC-0898,Connect
{S9A7-V8CU70PE-1227CDZK},01/25/2011 15:28:04,AVM0947,PC-0285,Disconnect
{L3J6-Q0PL16MR-3488TFYS},01/25/2011 15:43:30,AJF0370,PC-8651,Connect
{G1S5-Y6FV64PI-8861CIZC},01/25/2011 15:55:11,AHD0848,PC-7751,Disconnect
{S0L1-G3BM40IJ-4185UDXW},01/25/2011 15:59:18,AJF0370,PC-8651,Disconnect
{H8P3-D1HL81FH-5798CJQN},01/25/2011 15:59:43,BJP0134,PC-0898,Disconnect
{R1L9-O0MW73NS-3986CMZT},01/25/2011 16:00:30,BJM0111,PC-6866,Connect
{H6F7-P2JQ18EC-2368PONK},01/25/2011 16:04:15,BJP0134,PC-0898,Connect
{C4O0-X6IY15AN-0799XMVL},01/25/2011 16:05:17,BJP0134,PC-0898,Disconnect
{R4Y2-J0ZQ33QM-7756FHZD},01/25/2011 16:11:02,BEH0615,PC-9461,Connect
{Q2R4-K3KS67OS-1486BTON},01/25/2011 16:15:17,BJM0111,PC-6866,Disconnect
{U1O3-Y9UI75SS-3437IOHW},01/25/2011 16:18:40,BEH0615,PC-9461,Disconnect
{S1G8-L5YH23XM-9841YOJX},01/25/2011 16:28:48,BJP0134,PC-0898,Connect
{N5G7-Z6CT74HB-6588OKQS},01/25/2011 16:43:29,BJP0134,PC-0898,Disconnect
{C5V0-B1JN21ZW-2710XLUU},01/25/2011 16:57:00,BJP0134,PC-0898,Connect
{X0P8-J4TN79EJ-5821ASBN},01/25/2011 17:23:50,BJM0111,PC-6866,Connect
{T5J6-Z2GX24OY-8116TYSY},01/25/2011 17:46:12,BJP0134,PC-0898,Disconnect
{T1Y4-H8UA99EC-6614CXAB},01/25/2011 17:56:15,BJM0111,PC-6866,Disconnect
{H1F5-E9RD53ER-3175TBRL},01/25/2011 21:35:06,BAL0044,PC-5179,Connect
{H8D2-V6QQ73HM-2786XDOY},01/25/2011 21:56:27,BAL0044,PC-5179,Disconnect
{C8T1-B4PO60KY-4665HGUI},01/26/2011 00:29:35,BAL0044,PC-8138,Connect
{X1G5-V3LS78EZ-6229KUKE},01/26/2011 00:30:43,BAL0044,PC-8138,Disconnect
{A1D5-N5DU33DR-3904BDCN},01/26/2011 08:11:17,AVM0947,PC-0285,Connect
{Y0A0-T8FK10RI-0606LGJC},01/26/2011 08:11:47,AVM0947,PC-0285,Disconnect
{M1T1-S2NY85DB-6807MCYE},01/26/2011 08:12:27,AIB0948,PC-8245,Connect
{X4X6-Y6AN02FH-2377UKHX},01/26/2011 08:17:32,AIB0948,PC-8245,Disconnect
{O8V0-I3KR15LS-5118YXVK},01/26/2011 08:18:32,AMR0318,PC-6239,Connect
{R0L0-M7DT60SO-6083NUCO},01/26/2011 08:34:26,AJF0370,PC-8651,Connect
{F2W7-Q9AR72PT-2701LJQZ},01/26/2011 08:38:01,AMR0318,PC-6239,Disconnect
{V4M0-E5QI56AH-1807EWGJ},01/26/2011 08:48:49,BEH0615,PC-9461,Connect
{I5C0-J8QA67ZS-6855YEML},01/26/2011 08:52:17,AJH0175,PC-3815,Connect
{H8A5-L7PX63IB-5690YIIW},01/26/2011 08:54:08,BBG0325,PC-6609,Connect
{O8T0-M7HP11MK-2942ZVZF},01/26/2011 08:58:46,AHM0410,PC-3686,Connect
{F6L3-Z8JR09MU-5069IBAD},01/26/2011 09:03:18,AJF0370,PC-8651,Disconnect
{M0N3-Q4BU97OS-4826XKWV},01/26/2011 09:11:04,AVM0947,PC-0285,Connect
{Y2F5-E1UM34YD-1908RONA},01/26/2011 09:15:12,BJP0134,PC-0898,Connect
{F1N7-J2SH83AG-4269ZCSD},01/26/2011 09:16:42,AJF0370,PC-8651,Connect
{Q6C4-A3KB44OA-0025FUXZ},01/26/2011 09:18:15,BJP0134,PC-0898,Disconnect
{W7X2-D6TU43ZH-4249YLQT},01/26/2011 09:21:39,AJF0370,PC-8651,Disconnect
{N7P6-V6ON59AU-0605MFZE},01/26/2011 09:23:28,AIB0948,PC-8245,Connect
{H8J7-Y2WF92GT-7655MEXL},01/26/2011 09:23:35,AVM0947,PC-0285,Disconnect
{R4D3-A0KO90PJ-9055ZKXH},01/26/2011 09:24:03,AJN0607,PC-8303,Connect
{O5F4-L3JE76CR-3001SAYC},01/26/2011 09:25:24,AIB0948,PC-8245,Disconnect
{L6I3-Y7HJ17YJ-6983OSSS},01/26/2011 09:29:38,BEH0615,PC-9461,Disconnect
{B9B9-S0YT76CH-7511KOOB},01/26/2011 09:31:45,AJN0607,PC-8303,Disconnect
{H8S2-H6CV81OP-9311APAT},01/26/2011 09:35:05,BJM0111,PC-6866,Connect
{W7W3-M0JJ92LP-7628WKYR},01/26/2011 09:43:26,BBG0325,PC-6609,Disconnect
{A9G8-Y0YI97ID-0948MQZL},01/26/2011 09:58:21,AJF0370,PC-8651,Connect
{S7N1-T6ZN17IC-2838WRUU},01/26/2011 10:03:37,AVM0947,PC-0285,Connect
{G0U3-P0MX65YT-0625DNHT},01/26/2011 10:15:34,AVM0947,PC-0285,Disconnect
{G0Q3-Y2ID03UM-3416FMSA},01/26/2011 10:17:54,AHM0410,PC-3686,Disconnect
{O0R0-P1KA76VB-2889BGMW},01/26/2011 10:21:41,AJH0175,PC-3815,Disconnect
{X3O3-F2YJ53ZD-7917PEHT},01/26/2011 10:23:42,AJF0370,PC-8651,Disconnect
{W6R8-C7NB95EM-5120KNPD},01/26/2011 10:34:30,AJF0370,PC-8651,Connect
{U2R3-X0GP62QO-4259LTDR},01/26/2011 10:35:57,BJP0134,PC-0898,Connect
{U6Z2-I5TE67EQ-2193NWOF},01/26/2011 10:38:48,BJP0134,PC-0898,Disconnect
{S3Z9-W6UJ31LG-8080NBTU},01/26/2011 10:41:56,BJM0111,PC-6866,Disconnect
{Q5V5-I1LR41GO-3277JJOC},01/26/2011 10:48:31,AJF0370,PC-8651,Disconnect
{D8R2-H6NE49YG-2367GBUA},01/26/2011 11:00:01,AJF0370,PC-8651,Connect
{H1J8-D8JY95YV-7333GRWN},01/26/2011 11:04:55,BJP0134,PC-0898,Connect
{B3J3-E8LB83IY-3233VNKP},01/26/2011 11:06:06,AIB0948,PC-8245,Connect
{S3E3-I4XE71QX-8822YWHG},01/26/2011 11:16:13,AIB0948,PC-8245,Disconnect
{V5L8-A8OE76RA-7502KWJQ},01/26/2011 11:17:13,AJF0370,PC-8651,Disconnect
{S8T0-B0LE36AG-5531WWWV},01/26/2011 11:20:16,BJM0111,PC-6866,Connect
{P2U2-W0DS75FG-6738PAWN},01/26/2011 11:22:07,BEH0615,PC-9461,Connect
{L3A5-L7DD35BW-5025RBAM},01/26/2011 11:23:19,AIB0948,PC-8245,Connect
{W7L4-M9AZ96HI-8538EZKL},01/26/2011 11:30:40,AIB0948,PC-8245,Disconnect
{O9B5-U3IW49RT-9474IGLJ},01/26/2011 11:38:29,AVM0947,PC-0285,Connect
{V3Z6-T9AJ63US-4135XIOS},01/26/2011 11:42:07,BJM0111,PC-6866,Disconnect
{F1U8-H4DF78PB-1652HBWM},01/26/2011 11:46:16,AVM0947,PC-0285,Disconnect
{C5Q7-Q9OS99VB-9647VLPW},01/26/2011 11:46:28,AJN0607,PC-8303,Connect
{H4V5-A6NN54DG-2877KPHM},01/26/2011 11:57:47,AVM0947,PC-0285,Connect
{D0B2-Q2IT36GK-7633ZDGP},01/26/2011 12:06:23,AJN0607,PC-8303,Disconnect
{X4G2-I5DL94NY-1705DLCO},01/26/2011 12:10:28,BJM0111,PC-6866,Connect
{D5C4-N9SX25BL-4241DEUL},01/26/2011 12:12:47,BJP0134,PC-0898,Disconnect
{P2K2-T8TV96LR-4312DNPW},01/26/2011 12:14:08,AJD0074,PC-3135,Connect
{S7G6-A6DR41QM-6255CGVE},01/26/2011 12:28:36,BJP0134,PC-0898,Connect
{D0P7-G1IZ21GH-0385TECU},01/26/2011 12:31:54,BJM0111,PC-6866,Disconnect
{U0G1-O4KU29CS-2347XLHI},01/26/2011 12:36:13,AVM0947,PC-0285,Disconnect
{T4Q6-W3ZA72UF-7520RUSU},01/26/2011 12:36:51,AIB0948,PC-8245,Connect
{W8P7-I6FG53JS-7349YQHW},01/26/2011 12:38:34,BEH0615,PC-9461,Disconnect
{H8N7-U2QA46JJ-2632QZMP},01/26/2011 12:43:27,AJD0074,PC-3135,Disconnect
{K4D1-A9UU96ZO-6817GLCF},01/26/2011 12:43:49,BJP0134,PC-0898,Disconnect
{P9Z8-S4WM59NW-3570KQOD},01/26/2011 12:47:57,BJM0111,PC-6866,Connect
{K0W2-L0QY98ME-4744ZBUJ},01/26/2011 12:51:06,AIB0948,PC-8245,Disconnect
{T9J1-B5LA80NQ-0131HIKK},01/26/2011 12:51:23,BJP0134,PC-0898,Connect
{R3S8-Q4OA47LZ-2242UVTH},01/26/2011 12:54:33,BJM0111,PC-6866,Disconnect
{T9Q8-S7VI04CO-9097SZCA},01/26/2011 13:15:42,BEH0615,PC-9461,Connect
{U2J1-F2SH70NU-8197ODBY},01/26/2011 13:17:59,BDI0533,PC-5883,Connect
{I3I2-B6VK44OU-3846JWFY},01/26/2011 13:20:58,BJP0134,PC-0898,Disconnect
{H2Q0-K0IY07RR-3266NFCG},01/26/2011 13:33:32,BJP0134,PC-0898,Connect
{B1X7-I9WG36SM-0475LTIG},01/26/2011 13:37:17,BJP0134,PC-0898,Disconnect
{F5V6-E6MG52SR-3408DGYH},01/26/2011 13:40:19,AIB0948,PC-8245,Connect
{D6F9-Z7BF45WG-6004VZNF},01/26/2011 13:41:05,AVM0947,PC-0285,Connect
{F6A8-V0GK86GZ-1451LHZU},01/26/2011 13:42:36,AIB0948,PC-8245,Disconnect
{L4Z6-H1BN18UY-7239UBPS},01/26/2011 13:44:57,BDI0533,PC-5883,Disconnect
{G7S0-T6XM87YO-7164DAKF},01/26/2011 13:48:15,AVM0947,PC-0285,Disconnect
{O7A2-Y3TL82UC-9600WIZE},01/26/2011 13:48:40,AVM0947,PC-0285,Connect
{W1G4-F0JN04YS-9294XCPK},01/26/2011 14:07:56,AVM0947,PC-0285,Disconnect
{N4A1-W9EK68QN-6139DQXR},01/26/2011 14:10:34,AJF0370,PC-8651,Connect
{S8X1-W0FD93CK-6912IVYS},01/26/2011 14:12:46,BJM0111,PC-6866,Connect
{B5C8-F8OV92VS-7954PISD},01/26/2011 14:15:07,AJF0370,PC-8651,Disconnect
{T3O8-E8AJ82LN-1580RLWP},01/26/2011 14:19:21,BEH0615,PC-9461,Disconnect
{M4E3-B0YL58LE-6164ATLC},01/26/2011 14:21:18,AIB0948,PC-8245,Connect
{J0B3-H7DQ94NU-0946GDBS},01/26/2011 14:21:22,BDI0533,PC-5883,Connect
{E4D3-C5XF72OI-7125DFXU},01/26/2011 14:30:44,BJM0111,PC-6866,Disconnect
{K1K2-T0MW27LX-4614XESN},01/26/2011 14:31:58,AVM0947,PC-0285,Connect
{N1D9-O7PQ95UK-2206TEYG},01/26/2011 14:37:02,AJF0370,PC-8651,Connect
{R7D7-P4PY87RE-7689LCMX},01/26/2011 14:37:04,BEH0615,PC-9461,Connect
{G3D8-D5NM42AD-4979XDAH},01/26/2011 14:52:23,AJF0370,PC-8651,Disconnect
{F2W6-E0PS31OH-5124GZXW},01/26/2011 14:57:40,AVM0947,PC-0285,Disconnect
{K7S4-M0QO49MU-8046UROQ},01/26/2011 15:02:53,BEH0615,PC-9461,Disconnect
{K2B3-A1XV92CL-8701OAMD},01/26/2011 15:14:20,AJF0370,PC-8651,Connect
{Z2W9-A0US09NS-9551EITI},01/26/2011 15:23:23,AIB0948,PC-8245,Disconnect
{I3M0-L9KK22OU-1533PSGZ},01/26/2011 15:25:00,AJF0370,PC-8651,Disconnect
{A5D4-O6QD48EV-0943TNRX},01/26/2011 15:26:37,AJF0370,PC-8651,Connect
{M9L0-H8LK00FM-2580TNHJ},01/26/2011 15:26:58,BJP0134,PC-0898,Connect
{B1S4-D3FC78GL-1277TLLZ},01/26/2011 15:30:25,BJP0134,PC-0898,Disconnect
{R2F6-R1AO44LJ-6915QBOQ},01/26/2011 15:30:32,AVM0947,PC-0285,Connect
{R5J5-X7BF28TU-1884LSHS},01/26/2011 15:31:06,AJF0370,PC-8651,Disconnect
{W8V4-H2ZU95PA-4720NDKF},01/26/2011 15:35:37,AIB0948,PC-8245,Connect
{S4J0-N7QZ44KX-4944OVTO},01/26/2011 15:42:52,BDI0533,PC-5883,Disconnect
{T4G1-J2BG78FP-0328MQTX},01/26/2011 15:44:21,BBS0422,PC-4551,Connect
{X4F9-E6FQ24OB-8904WJEP},01/26/2011 15:45:38,AVM0947,PC-0285,Disconnect
{C5Z3-G2AF61SM-6189IFVI},01/26/2011 16:07:33,AJN0607,PC-8303,Connect
{M8Q9-P1RS89UQ-1613RNVC},01/26/2011 16:11:25,AIB0948,PC-8245,Disconnect
{O6U3-F3QL37LD-4381BWAT},01/26/2011 16:12:26,BBS0422,PC-4551,Disconnect
{A0I5-E3SX45CV-9591BFLA},01/26/2011 16:24:38,AJN0607,PC-8303,Disconnect
{I1B1-N0WO90PA-6496ZHSJ},01/26/2011 16:56:36,BJP0134,PC-0898,Connect
{Q4Z0-Y7BN52IJ-4459YIMP},01/26/2011 17:11:44,BJP0134,PC-0898,Disconnect
{D3A9-E8HX83YQ-3744LPUL},01/26/2011 17:20:14,BJM0111,PC-6866,Connect
{L6P7-U7RF26QX-7554XTSW},01/26/2011 17:22:09,BJM0111,PC-6866,Disconnect
{P8N8-I0TY60BF-5527KWXA},01/26/2011 17:58:08,BJM0111,PC-6866,Connect
{J2J5-V5LR46US-1512FZCT},01/26/2011 18:04:46,BJM0111,PC-6866,Disconnect
{L4H2-P3BT33VL-6744QLEQ},01/26/2011 20:26:52,AJF0370,PC-7614,Connect
{P7Y5-A3VN99BX-4510XEGD},01/26/2011 20:26:54,AJF0370,PC-7614,Disconnect
{W5O9-T9ZS80AR-3496QFYP},01/26/2011 21:41:10,AJF0370,PC-5595,Connect
{J0L4-I8XL54KD-9666XNAJ},01/26/2011 21:41:21,AJF0370,PC-5595,Disconnect
{K1V9-X2YK03UX-1180TRRY},01/27/2011 05:42:04,AJF0370,PC-9658,Connect
{H9A5-R7IE24MU-9324XVWG},01/27/2011 05:42:10,AJF0370,PC-9658,Disconnect
{W8Y4-E7RS13VT-8375HRRH},01/27/2011 08:10:03,AVM0947,PC-0285,Connect
{G1J4-L7XF33SR-7623NQZC},01/27/2011 08:13:24,AVM0947,PC-0285,Disconnect
{A1S3-P4BQ59HW-8741RTPG},01/27/2011 08:15:57,AVM0947,PC-0285,Connect
{H8J1-O0HV40TJ-0609PQFL},01/27/2011 08:17:14,AJF0370,PC-8651,Connect
{Y4U8-T2RO03MM-8888NDJW},01/27/2011 08:18:37,AVM0947,PC-0285,Disconnect
{P4O1-C4KZ03PU-9591ORXB},01/27/2011 08:24:51,AJF0370,PC-8651,Disconnect
{U9S9-V3FJ93EZ-7199ENVS},01/27/2011 08:27:20,AJF0370,PC-8651,Connect
{Q3V5-R8DX50KU-6246PIZA},01/27/2011 08:27:53,AJF0370,PC-8651,Disconnect
{X1E8-A7RZ47UC-0205NLOL},01/27/2011 08:28:23,AJF0370,PC-8651,Connect
{B9B5-O6YL14UN-5150TTUC},01/27/2011 08:29:21,AJF0370,PC-8651,Disconnect
{L0R8-B5SA07CX-1545JQPY},01/27/2011 08:33:24,AJF0370,PC-8651,Connect
{H3U4-Z5UB47CZ-9176QOUV},01/27/2011 08:35:33,AJF0370,PC-8651,Disconnect
{L2W8-W3PK81FQ-7065WRBR},01/27/2011 08:38:31,AJF0370,PC-8651,Connect
{N7U2-N7ID01WM-2378YYPP},01/27/2011 08:38:59,AJF0370,PC-8651,Disconnect
{X9L8-A7SW34DE-1211QKHZ},01/27/2011 08:39:31,AJF0370,PC-8651,Connect
{Q3B2-T8QS75QK-3725DIQP},01/27/2011 08:40:04,AJF0370,PC-8651,Disconnect
{W8B2-H8DI06IQ-2018IGUL},01/27/2011 08:43:09,AJF0370,PC-8651,Connect
{R6E2-F6IL79FH-4909BXAH},01/27/2011 08:44:31,AJF0370,PC-8651,Disconnect
{Y1W6-V9LZ21TZ-4885SXZM},01/27/2011 08:46:51,AJF0370,PC-8651,Connect
{D7V7-Q7CD59UC-9695YENN},01/27/2011 09:11:08,AJN0607,PC-8303,Connect
{W1M3-V7OE50KX-6577BXLM},01/27/2011 09:11:14,AJN0607,PC-8303,Disconnect
{W7E5-U2SA02RR-0436ZRIV},01/27/2011 09:12:28,BJP0134,PC-0898,Connect
{D1I2-X7GP72EU-8476ZKWA},01/27/2011 09:35:46,BJP0134,PC-0898,Disconnect
{S2Q9-A6HN84YH-2919MLDS},01/27/2011 09:38:11,BJM0111,PC-6866,Connect
{P8W1-I4LK94TO-6840LGNB},01/27/2011 09:54:54,BJM0111,PC-6866,Disconnect
{K3F3-U5HE83LO-5084CXBR},01/27/2011 09:56:23,AMR0318,PC-6239,Connect
{P4A4-O3FE49CT-6580LJHR},01/27/2011 10:06:19,AVM0947,PC-0285,Connect
{M3G7-Y9KD12QC-9351KTIS},01/27/2011 10:10:07,AMR0318,PC-6239,Disconnect
{Q4X8-B7RQ15AX-8454RRSJ},01/27/2011 10:10:18,AVM0947,PC-0285,Disconnect
{I0P2-Z0PQ26GN-5986GGPK},01/27/2011 10:13:50,BAJ0654,PC-9268,Connect
{Q9Z6-Q2CM85LQ-4210YZSP},01/27/2011 10:25:07,BAJ0654,PC-9268,Disconnect
{E1C7-O3KU69GV-7269EAAX},01/27/2011 10:33:03,BJP0134,PC-0898,Connect
{L0E4-N0JE79NQ-8383UWVX},01/27/2011 10:36:19,BJP0134,PC-0898,Disconnect
{W8O0-F1JY23YJ-7557RFXB},01/27/2011 10:47:05,BDI0533,PC-5883,Connect
{K7R9-M1OO54CX-4609KXLD},01/27/2011 10:51:27,BAJ0654,PC-9268,Connect
{F7G4-I1UC64GR-0721EWVT},01/27/2011 10:52:49,AVM0947,PC-0285,Connect
{C2A2-S8LX34CX-2078PWFJ},01/27/2011 10:59:03,AVM0947,PC-0285,Disconnect
{Y3F1-K4QM30WS-3705OERW},01/27/2011 11:01:53,BAL0044,PC-4984,Connect
{E1S1-M4CQ24LB-6271KKQP},01/27/2011 11:01:59,BAL0044,PC-4984,Disconnect
{B9H3-R3LI14CQ-0408WJQN},01/27/2011 11:02:57,BJP0134,PC-0898,Connect
{P7C7-W9MG05WK-3755IPVH},01/27/2011 11:05:15,BJP0134,PC-0898,Disconnect
{M2M4-B0SH51JP-6838YUTH},01/27/2011 11:06:36,BAJ0654,PC-9268,Disconnect
{C5R9-W1PM68PC-9710FUHE},01/27/2011 11:11:11,BJP0134,PC-0898,Connect
{X6U3-G1UO62OA-7661ODAF},01/27/2011 11:13:53,BJP0134,PC-0898,Disconnect
{I4Q5-C3FR96SY-1037JZWU},01/27/2011 11:19:17,BJM0111,PC-6866,Connect
{Y6G7-S3BC48JJ-1168NKSI},01/27/2011 11:32:16,BJM0111,PC-6866,Disconnect
{Z2T0-C0QO79KU-0719OVKX},01/27/2011 11:35:22,BDI0533,PC-5883,Disconnect
{M0P5-S8OJ12EQ-4804NNPA},01/27/2011 12:00:16,AVM0947,PC-0285,Connect
{F9B9-B7WF13WB-7821XKPP},01/27/2011 12:09:51,AVM0947,PC-0285,Disconnect
{B6J9-Y0GB75PB-4785CQCH},01/27/2011 12:12:22,AIB0948,PC-8245,Connect
{Q3W4-R5VH35FR-5153YKYZ},01/27/2011 12:17:19,BJM0111,PC-6866,Connect
{Z6T8-X9OY75GM-9836MJKD},01/27/2011 12:22:31,AIB0948,PC-8245,Disconnect
{H4I5-A7GF55DJ-8041SGTL},01/27/2011 12:27:42,AIB0948,PC-8245,Connect
{U6Y2-J2ZK83VT-4650HTUX},01/27/2011 12:29:33,BJM0111,PC-6866,Disconnect
{C6E3-W0MS95KJ-7588VEYZ},01/27/2011 12:30:36,AIB0948,PC-8245,Disconnect
{Q8P2-V5HJ42YF-8744RIJE},01/27/2011 12:52:21,AVM0947,PC-0285,Connect
{K5I6-D4HG10VL-2460WNYI},01/27/2011 12:52:46,AIB0948,PC-8245,Connect
{R4M3-J1PX42LW-4820ANPX},01/27/2011 13:02:11,AIB0948,PC-8245,Disconnect
{V9Q3-W8TN13EW-6083DRZV},01/27/2011 13:07:04,ATP0662,PC-4127,Connect
{X4Z6-O7RO92VA-0361MXKA},01/27/2011 13:11:38,AVM0947,PC-0285,Disconnect
{N6K1-E3BK47OL-6951KDWM},01/27/2011 13:18:17,ATP0662,PC-4127,Disconnect
{N8B6-A1UR86XX-9148IMES},01/27/2011 13:25:40,AIB0948,PC-8245,Connect
{I5S2-H4CC20CM-0188TRMT},01/27/2011 13:30:30,BJM0111,PC-6866,Connect
{Q5D5-F4WA40ZR-3907YLPV},01/27/2011 13:32:27,AVM0947,PC-0285,Connect
{B3Q2-D6PI19BI-7233KZEV},01/27/2011 13:33:25,AVM0947,PC-0285,Disconnect
{S4L8-J5FE19KI-8415TXNH},01/27/2011 13:35:40,AIB0948,PC-8245,Disconnect
{V7U8-E7OC75CM-4163MEMG},01/27/2011 13:37:13,AIB0948,PC-8245,Connect
{O6H6-D0EL11ZK-2370FUMI},01/27/2011 13:40:41,BJM0111,PC-6866,Disconnect
{Z7S0-B0SH07JK-9152XAXJ},01/27/2011 13:50:11,BJM0111,PC-6866,Connect
{Z7E5-D5JL29FN-6476BHGJ},01/27/2011 13:55:05,AIB0948,PC-8245,Disconnect
{Y0W5-E4UG36DW-4947KCZL},01/27/2011 14:01:07,AIB0948,PC-8245,Connect
{K6F5-P4MK85DL-7913HCRC},01/27/2011 14:05:33,AIB0948,PC-8245,Disconnect
{E1H7-J0TH91BH-5514HGPU},01/27/2011 14:05:54,BJM0111,PC-6866,Disconnect
{N8S1-G9KN99TJ-6161AHGU},01/27/2011 14:07:14,BJM0111,PC-6866,Connect
{N5W6-S7FC01SF-4214NZPN},01/27/2011 14:14:21,BBS0422,PC-4551,Connect
{K2Q3-O9JN83QW-5166OUSU},01/27/2011 14:17:38,AJN0607,PC-8303,Connect
{P7C9-C1LH48RD-3400UFLL},01/27/2011 14:21:10,AIB0948,PC-8245,Connect
{H8P5-U9PD91BM-1699LFJF},01/27/2011 14:28:19,AIB0948,PC-8245,Disconnect
{F4T2-U5IJ89RJ-5567HCUV},01/27/2011 14:32:57,AJN0607,PC-8303,Disconnect
{V4L4-H9FI87SS-8303AWAF},01/27/2011 14:37:25,AHM0410,PC-3686,Connect
